longitude latitude
-5.991742, 37.386099
-5.991812, 37.386164
-5.991747, 37.386291
-5.991447, 37.386924
-5.991122, 37.386702
-5.991120, 37.386637
-5.990968, 37.386590
-5.990770, 37.386454
-5.990442, 37.386179
-5.990855, 37.386100
-5.990805, 37.385945
-5.990762, 37.385922
-5.990267, 37.386010
-5.990098, 37.385781
-5.989792, 37.385833
-5.989560, 37.385916
-5.989465, 37.386008
-5.989334, 37.386058
-5.989125, 37.386142
-5.988915, 37.386226
-5.988633, 37.386324
-5.988460, 37.386432
-5.988265, 37.386228
-5.988102, 37.386078
-5.988006, 37.385916
-5.987861, 37.385966
-5.987690, 37.385835
-5.987611, 37.385756
-5.987515, 37.385658
-5.987497, 37.385672
-5.987330, 37.385501
-5.987106, 37.385457
-5.986798, 37.385931
-5.986433, 37.386147
-5.986008, 37.385993
-5.985906, 37.385956
-5.985876, 37.386016
-5.985733, 37.386288
-5.985665, 37.386427
-5.985570, 37.386611
-5.985416, 37.386911
-5.985327, 37.387082
-5.985130, 37.386999
-5.984076, 37.386631
-5.983716, 37.386505
-5.983300, 37.386358
-5.983081, 37.386883
-5.982964, 37.387168
-5.982736, 37.387208
-5.981737, 37.387109
-5.981687, 37.387040
-5.981200, 37.386966
-5.980412, 37.386880
-5.979838, 37.386818
-5.979363, 37.386671
-5.979326, 37.386659
-5.978472, 37.386392
-5.978197, 37.387067
-5.978046, 37.387035
-5.977997, 37.387032
-5.977463, 37.387006
-5.976872, 37.387006
-5.975982, 37.387037
-5.974924, 37.387088
-5.973707, 37.387139
-5.973971, 37.386083
-5.972687, 37.385988
-5.972619, 37.385983
-5.972435, 37.386857
-5.972466, 37.387058
-5.972325, 37.387054
-5.972287, 37.386873
-5.972394, 37.386352
-5.970988, 37.386232
-5.969217, 37.386088
-5.968739, 37.386049
-5.967925, 37.385982
-5.966656, 37.385878
-5.965763, 37.385805
-5.965403, 37.385776
-5.965344, 37.385771
-5.965223, 37.385761
-5.965133, 37.386493
-5.965043, 37.387393
-5.965033, 37.387544
-5.963704, 37.387532
-5.961876, 37.387490
-5.961387, 37.387475
-5.960167, 37.387435
-5.959474, 37.387413
-5.959465, 37.387473
-5.959335, 37.387603
-5.959199, 37.387648
-5.959034, 37.387657
-5.958863, 37.387621
-5.958741, 37.387440
-5.958388, 37.387429
-5.954382, 37.387233
-5.953815, 37.387203
-5.950410, 37.386989
